experiment,input_distribution,method,precision,threads,n,trial,seed_x,seed_y,result,reference_fp64,reference_same_precision,abs_reference_fp64,abs_reference_same_precision,sum_abs_products,dot_condition_number_fp64,dot_condition_number_same_precision,abs_error_vs_serial_fp64,scaled_error_vs_sum_abs_products,scaled_parallel_error_vs_sum_abs_products,error_vs_serial_fp64,mixed_error_vs_fp64,parallel_error_vs_serial_same_precision
error,nearly_canceling,openmp,fp64,1,1000000,1,100124,100457,-1.441918518929608e-05,-1.441918518929608e-05,-1.441918518929608e-05,1.441918518929608e-05,1.441918518929608e-05,634976.55753474473,44036923667.927673,44036923667.927673,0,0,0,0,,0
error,nearly_canceling,openmp,mixed_fp32_fp64,1,1000000,1,100124,100457,-2.0717165170935914e-05,-1.441918518929608e-05,-2.0717165170935914e-05,1.441918518929608e-05,2.0717165170935914e-05,634976.55753474473,44036923667.927673,30649780136.210556,6.2979799816398341e-06,9.9184448731325342e-12,0,0.43677779978268599,0.43677779978268599,0
error,nearly_canceling,openmp,fp64,2,1000000,1,100124,100457,-1.4419185190017725e-05,-1.441918518929608e-05,-1.441918518929608e-05,1.441918518929608e-05,1.441918518929608e-05,634976.55753474473,44036923667.927673,44036923667.927673,7.2164496600635175e-16,1.1364907214970131e-21,1.1364907214970131e-21,5.0047555151872023e-11,,5.0047555151872023e-11
error,nearly_canceling,openmp,mixed_fp32_fp64,2,1000000,1,100124,100457,-2.0717165170935914e-05,-1.441918518929608e-05,-2.0717165170935914e-05,1.441918518929608e-05,2.0717165170935914e-05,634976.55753474473,44036923667.927673,30649780136.210556,6.2979799816398341e-06,9.9184448731325342e-12,0,0.43677779978268599,0.43677779978268599,0
error,nearly_canceling,openmp,fp64,4,1000000,1,100124,100457,-1.4419185188241368e-05,-1.441918518929608e-05,-1.441918518929608e-05,1.441918518929608e-05,1.441918518929608e-05,634976.55753474473,44036923667.927673,44036923667.927673,1.0547118733938987e-15,1.6610249006494809e-21,1.6610249006494809e-21,7.3146426760428332e-11,,7.3146426760428332e-11
error,nearly_canceling,openmp,mixed_fp32_fp64,4,1000000,1,100124,100457,-2.0717165170935914e-05,-1.441918518929608e-05,-2.0717165170935914e-05,1.441918518929608e-05,2.0717165170935914e-05,634976.55753474473,44036923667.927673,30649780136.210556,6.2979799816398341e-06,9.9184448731325342e-12,0,0.43677779978268599,0.43677779978268599,0
error,nearly_canceling,openmp,fp64,8,1000000,1,100124,100457,-1.441918518895087e-05,-1.441918518929608e-05,-1.441918518929608e-05,1.441918518929608e-05,1.441918518929608e-05,634976.55753474473,44036923667.927673,44036923667.927673,3.4520997171938461e-16,5.4365782110073466e-22,5.4365782110073466e-22,2.3941017969284932e-11,,2.3941017969284932e-11
error,nearly_canceling,openmp,mixed_fp32_fp64,8,1000000,1,100124,100457,-2.0717165170935914e-05,-1.441918518929608e-05,-2.0717165170935914e-05,1.441918518929608e-05,2.0717165170935914e-05,634976.55753474473,44036923667.927673,30649780136.210556,6.2979799816398341e-06,9.9184448731325342e-12,0,0.43677779978268599,0.43677779978268599,0
error,nearly_canceling,openmp,fp64,16,1000000,1,100124,100457,-1.4419185188839848e-05,-1.441918518929608e-05,-1.441918518929608e-05,1.441918518929608e-05,1.441918518929608e-05,634976.55753474473,44036923667.927673,44036923667.927673,4.5623227418190027e-16,7.1850254748489052e-22,7.1850254748489052e-22,3.1640641838803704e-11,,3.1640641838803704e-11
error,nearly_canceling,openmp,mixed_fp32_fp64,16,1000000,1,100124,100457,-2.0717165170935914e-05,-1.441918518929608e-05,-2.0717165170935914e-05,1.441918518929608e-05,2.0717165170935914e-05,634976.55753474473,44036923667.927673,30649780136.210556,6.2979799816398341e-06,9.9184448731325342e-12,0,0.43677779978268599,0.43677779978268599,0
error,nearly_canceling,openmp,fp64,22,1000000,1,100124,100457,-1.4419185195180262e-05,-1.441918518929608e-05,-1.441918518929608e-05,1.441918518929608e-05,1.441918518929608e-05,634976.55753474473,44036923667.927673,44036923667.927673,5.8841820305133297e-15,9.2667704983602612e-21,9.2667704983602612e-21,4.0808006508449493e-10,,4.0808006508449493e-10
error,nearly_canceling,openmp,mixed_fp32_fp64,22,1000000,1,100124,100457,-2.0717165170935914e-05,-1.441918518929608e-05,-2.0717165170935914e-05,1.441918518929608e-05,2.0717165170935914e-05,634976.55753474473,44036923667.927673,30649780136.210556,6.2979799816398341e-06,9.9184448731325342e-12,0,0.43677779978268599,0.43677779978268599,0
error,nearly_canceling,serial,fp64,,1000000,2,100125,100458,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,635572.98376061965,142452261606.07336,142452261606.07336,0,0,0,0,,0
error,nearly_canceling,serial,mixed_fp32_fp64,,1000000,2,100125,100458,-5.0689509642154462e-05,4.4616559722876481e-06,-5.0689509642154462e-05,4.4616559722876481e-06,5.0689509642154462e-05,635572.98376061965,142452261606.07336,12538550643.860714,5.515116561444211e-05,8.6773930018419537e-11,0,12.361142579571004,12.361142579571004,0
error,nearly_canceling,openmp,fp64,1,1000000,2,100125,100458,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,635572.98376061965,142452261606.07336,142452261606.07336,0,0,0,0,,0
error,nearly_canceling,openmp,mixed_fp32_fp64,1,1000000,2,100125,100458,-5.0689509642154462e-05,4.4616559722876481e-06,-5.0689509642154462e-05,4.4616559722876481e-06,5.0689509642154462e-05,635572.98376061965,142452261606.07336,12538550643.860714,5.515116561444211e-05,8.6773930018419537e-11,0,12.361142579571004,12.361142579571004,0
error,nearly_canceling,openmp,fp64,2,1000000,2,100125,100458,4.4616559737864492e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,635572.98376061965,142452261606.07336,142452261606.07336,1.4988010832439613e-15,2.3581887864013827e-21,2.3581887864013827e-21,3.3592932591695844e-10,,3.3592932591695844e-10
error,nearly_canceling,openmp,mixed_fp32_fp64,2,1000000,2,100125,100458,-5.0689509642154462e-05,4.4616559722876481e-06,-5.0689509642154462e-05,4.4616559722876481e-06,5.0689509642154462e-05,635572.98376061965,142452261606.07336,12538550643.860714,5.515116561444211e-05,8.6773930018419537e-11,0,12.361142579571004,12.361142579571004,0
error,nearly_canceling,openmp,fp64,4,1000000,2,100125,100458,4.4616559747856499e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,635572.98376061965,142452261606.07336,142452261606.07336,2.4980018054066022e-15,3.9303146440023042e-21,3.9303146440023042e-21,5.5988220986159733e-10,,5.5988220986159733e-10
error,nearly_canceling,openmp,mixed_fp32_fp64,4,1000000,2,100125,100458,-5.0689509642154462e-05,4.4616559722876481e-06,-5.0689509642154462e-05,4.4616559722876481e-06,5.0689509642154462e-05,635572.98376061965,142452261606.07336,12538550643.860714,5.515116561444211e-05,8.6773930018419537e-11,0,12.361142579571004,12.361142579571004,0
error,nearly_canceling,openmp,fp64,8,1000000,2,100125,100458,4.4616559758958729e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,635572.98376061965,142452261606.07336,142452261606.07336,3.6082248300317588e-15,5.6771211524477729e-21,5.6771211524477729e-21,8.0871874757786285e-10,,8.0871874757786285e-10
error,nearly_canceling,openmp,mixed_fp32_fp64,8,1000000,2,100125,100458,-5.0689509642154462e-05,4.4616559722876481e-06,-5.0689509642154462e-05,4.4616559722876481e-06,5.0689509642154462e-05,635572.98376061965,142452261606.07336,12538550643.860714,5.515116561444211e-05,8.6773930018419537e-11,0,12.361142579571004,12.361142579571004,0
error,nearly_canceling,openmp,fp64,16,1000000,2,100125,100458,4.4616559785673471e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,635572.98376061965,142452261606.07336,142452261606.07336,6.2796989830360417e-15,9.8803743133946824e-21,9.8803743133946824e-21,1.4074816664576267e-09,,1.4074816664576267e-09
error,nearly_canceling,openmp,mixed_fp32_fp64,16,1000000,2,100125,100458,-5.0689509642154462e-05,4.4616559722876481e-06,-5.0689509642154462e-05,4.4616559722876481e-06,5.0689509642154462e-05,635572.98376061965,142452261606.07336,12538550643.860714,5.515116561444211e-05,8.6773930018419537e-11,0,12.361142579571004,12.361142579571004,0
error,nearly_canceling,openmp,fp64,22,1000000,2,100125,100458,4.4616560042898268e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,4.4616559722876481e-06,635572.98376061965,142452261606.07336,142452261606.07336,3.2002178684820137e-14,5.0351697605940634e-20,5.0351697605940634e-20,7.1727131996713532e-09,,7.1727131996713532e-09
error,nearly_canceling,openmp,mixed_fp32_fp64,22,1000000,2,100125,100458,-5.0689509642154462e-05,4.4616559722876481e-06,-5.0689509642154462e-05,4.4616559722876481e-06,5.0689509642154462e-05,635572.98376061965,142452261606.07336,12538550643.860714,5.515116561444211e-05,8.6773930018419537e-11,0,12.361142579571004,12.361142579571004,0
error,nearly_canceling,serial,fp64,,1000000,3,100126,100459,-1.0777406906914422e-06,-1.0777406906914422e-06,-1.0777406906914422e-06,1.0777406906914422e-06,1.0777406906914422e-06,637668.08380183007,591671159221.72681,591671159221.72681,0,0,0,0,,0
error,nearly_canceling,serial,mixed_fp32_fp64,,1000000,3,100126,100459,-9.6302965175709687e-06,-1.0777406906914422e-06,-9.6302965175709687e-06,1.0777406906914422e-06,9.6302965175709687e-06,637668.08380183007,591671159221.72681,66214792310.742668,8.5525558268795265e-06,1.3412237563919583e-11,0,7.9356341472014886,7.9356341472014886,0
error,nearly_canceling,openmp,fp64,1,1000000,3,100126,100459,-1.0777406906914422e-06,-1.0777406906914422e-06,-1.0777406906914422e-06,1.0777406906914422e-06,1.0777406906914422e-06,637668.08380183007,591671159221.72681,591671159221.72681,0,0,0,0,,0
error,nearly_canceling,openmp,mixed_fp32_fp64,1,1000000,3,100126,100459,-9.6302965175709687e-06,-1.0777406906914422e-06,-9.6302965175709687e-06,1.0777406906914422e-06,9.6302965175709687e-06,637668.08380183007,591671159221.72681,66214792310.742668,8.5525558268795265e-06,1.3412237563919583e-11,0,7.9356341472014886,7.9356341472014886,0
error,nearly_canceling,openmp,fp64,2,1000000,3,100126,100459,-1.0777406920375876e-06,-1.0777406906914422e-06,-1.0777406906914422e-06,1.0777406906914422e-06,1.0777406906914422e-06,637668.08380183007,591671159221.72681,591671159221.72681,1.3461454173580023e-15,2.1110440549763312e-21,2.1110440549763312e-21,1.2490438831759806e-09,,1.2490438831759806e-09
error,nearly_canceling,openmp,mixed_fp32_fp64,2,1000000,3,100126,100459,-9.6302965175709687e-06,-1.0777406906914422e-06,-9.6302965175709687e-06,1.0777406906914422e-06,9.6302965175709687e-06,637668.08380183007,591671159221.72681,66214792310.742668,8.5525558268795265e-06,1.3412237563919583e-11,0,7.9356341472014886,7.9356341472014886,0
error,nearly_canceling,openmp,fp64,4,1000000,3,100126,100459,-1.0777406892481523e-06,-1.0777406906914422e-06,-1.0777406906914422e-06,1.0777406906914422e-06,1.0777406906914422e-06,637668.08380183007,591671159221.72681,591671159221.72681,1.4432899320127035e-15,2.2633874403869942e-21,2.2633874403869942e-21,1.3391810706216698e-09,,1.3391810706216698e-09
error,nearly_canceling,openmp,mixed_fp32_fp64,4,1000000,3,100126,100459,-9.6302965175709687e-06,-1.0777406906914422e-06,-9.6302965175709687e-06,1.0777406906914422e-06,9.6302965175709687e-06,637668.08380183007,591671159221.72681,66214792310.742668,8.5525558268795265e-06,1.3412237563919583e-11,0,7.9356341472014886,7.9356341472014886,0
error,nearly_canceling,openmp,fp64,8,1000000,3,100126,100459,-1.0777406870277062e-06,-1.0777406906914422e-06,-1.0777406906914422e-06,1.0777406906914422e-06,1.0777406906914422e-06,637668.08380183007,591671159221.72681,591671159221.72681,3.6637359812630166e-15,5.7455219640592934e-21,5.7455219640592934e-21,3.3994596408088542e-09,,3.3994596408088542e-09
error,nearly_canceling,openmp,mixed_fp32_fp64,8,1000000,3,100126,100459,-9.6302965175709687e-06,-1.0777406906914422e-06,-9.6302965175709687e-06,1.0777406906914422e-06,9.6302965175709687e-06,637668.08380183007,591671159221.72681,66214792310.742668,8.5525558268795265e-06,1.3412237563919583e-11,0,7.9356341472014886,7.9356341472014886,0
error,nearly_canceling,openmp,fp64,16,1000000,3,100126,100459,-1.0777406843354154e-06,-1.0777406906914422e-06,-1.0777406906914422e-06,1.0777406906914422e-06,1.0777406906914422e-06,637668.08380183007,591671159221.72681,591671159221.72681,6.3560268159790212e-15,9.9676100740119551e-21,9.9676100740119551e-21,5.8975474071608155e-09,,5.8975474071608155e-09
error,nearly_canceling,openmp,mixed_fp32_fp64,16,1000000,3,100126,100459,-9.6302965175709687e-06,-1.0777406906914422e-06,-9.6302965175709687e-06,1.0777406906914422e-06,9.6302965175709687e-06,637668.08380183007,591671159221.72681,66214792310.742668,8.5525558268795265e-06,1.3412237563919583e-11,0,7.9356341472014886,7.9356341472014886,0
error,nearly_canceling,openmp,fp64,22,1000000,3,100126,100459,-1.0777406679188598e-06,-1.0777406906914422e-06,-1.0777406906914422e-06,1.0777406906914422e-06,1.0777406906914422e-06,637668.08380183007,591671159221.72681,591671159221.72681,2.2772582430885535e-14,3.5712281999615706e-20,3.5712281999615706e-20,2.1129927289165829e-08,,2.1129927289165829e-08
error,nearly_canceling,openmp,mixed_fp32_fp64,22,1000000,3,100126,100459,-9.6302965175709687e-06,-1.0777406906914422e-06,-9.6302965175709687e-06,1.0777406906914422e-06,9.6302965175709687e-06,637668.08380183007,591671159221.72681,66214792310.742668,8.5525558268795265e-06,1.3412237563919583e-11,0,7.9356341472014886,7.9356341472014886,0
error,nearly_canceling,serial,fp64,,1000000,4,100127,100460,-0.00010616385093009661,-0.00010616385093009661,-0.00010616385093009661,0.00010616385093009661,0.00010616385093009661,635423.5316790482,5985309746.3226128,5985309746.3226128,0,0,0,0,,0
error,nearly_canceling,serial,mixed_fp32_fp64,,1000000,4,100127,100460,-0.00012305289982350587,-0.00010616385093009661,-0.00012305289982350587,0.00010616385093009661,0.00012305289982350587,635423.5316790482,5985309746.3226128,5163824116.2169514,1.6889048893409253e-05,2.6579199622622563e-11,0,0.15908474255073712,0.15908474255073712,0
error,nearly_canceling,openmp,fp64,1,1000000,4,100127,100460,-0.00010616385093009661,-0.00010616385093009661,-0.00010616385093009661,0.00010616385093009661,0.00010616385093009661,635423.5316790482,5985309746.3226128,5985309746.3226128,0,0,0,0,,0
error,nearly_canceling,openmp,mixed_fp32_fp64,1,1000000,4,100127,100460,-0.00012305289982350587,-0.00010616385093009661,-0.00012305289982350587,0.00010616385093009661,0.00012305289982350587,635423.5316790482,5985309746.3226128,5163824116.2169514,1.6889048893409253e-05,2.6579199622622563e-11,0,0.15908474255073712,0.15908474255073712,0
error,nearly_canceling,openmp,fp64,2,1000000,4,100127,100460,-0.00010616385092736443,-0.00010616385093009661,-0.00010616385093009661,0.00010616385093009661,0.00010616385093009661,635423.5316790482,5985309746.3226128,5985309746.3226128,2.7321894746634712e-15,4.2997927184785116e-21,4.2997927184785116e-21,2.5735591265076435e-11,,2.5735591265076435e-11
error,nearly_canceling,openmp,mixed_fp32_fp64,2,1000000,4,100127,100460,-0.00012305289982350587,-0.00010616385093009661,-0.00012305289982350587,0.00010616385093009661,0.00012305289982350587,635423.5316790482,5985309746.3226128,5163824116.2169514,1.6889048893409253e-05,2.6579199622622563e-11,0,0.15908474255073712,0.15908474255073712,0
error,nearly_canceling,openmp,fp64,4,1000000,4,100127,100460,-0.00010616385092758647,-0.00010616385093009661,-0.00010616385093009661,0.00010616385093009661,0.00010616385093009661,635423.5316790482,5985309746.3226128,5985309746.3226128,2.5101448697384399e-15,3.9503492467545435e-21,3.9503492467545435e-21,2.3644063847978161e-11,,2.3644063847978161e-11
error,nearly_canceling,openmp,mixed_fp32_fp64,4,1000000,4,100127,100460,-0.00012305289982350587,-0.00010616385093009661,-0.00012305289982350587,0.00010616385093009661,0.00012305289982350587,635423.5316790482,5985309746.3226128,5163824116.2169514,1.6889048893409253e-05,2.6579199622622563e-11,0,0.15908474255073712,0.15908474255073712,0
error,nearly_canceling,openmp,fp64,8,1000000,4,100127,100460,-0.0001061638509270036,-0.00010616385093009661,-0.00010616385093009661,0.00010616385093009661,0.00010616385093009661,635423.5316790482,5985309746.3226128,5985309746.3226128,3.093011957666647e-15,4.8676383600299589e-21,4.8676383600299589e-21,2.9134323317861135e-11,,2.9134323317861135e-11
error,nearly_canceling,openmp,mixed_fp32_fp64,8,1000000,4,100127,100460,-0.00012305289982350587,-0.00010616385093009661,-0.00012305289982350587,0.00010616385093009661,0.00012305289982350587,635423.5316790482,5985309746.3226128,5163824116.2169514,1.6889048893409253e-05,2.6579199622622563e-11,0,0.15908474255073712,0.15908474255073712,0
error,nearly_canceling,openmp,fp64,16,1000000,4,100127,100460,-0.00010616385092851281,-0.00010616385093009661,-0.00010616385093009661,0.00010616385093009661,0.00010616385093009661,635423.5316790482,5985309746.3226128,5985309746.3226128,1.5838025335668249e-15,2.492514763156115e-21,2.492514763156115e-21,1.4918472904771293e-11,,1.4918472904771293e-11
error,nearly_canceling,openmp,mixed_fp32_fp64,16,1000000,4,100127,100460,-0.00012305289982350587,-0.00010616385093009661,-0.00012305289982350587,0.00010616385093009661,0.00012305289982350587,635423.5316790482,5985309746.3226128,5163824116.2169514,1.6889048893409253e-05,2.6579199622622563e-11,0,0.15908474255073712,0.15908474255073712,0
error,nearly_canceling,openmp,fp64,22,1000000,4,100127,100460,-0.00010616385087391933,-0.00010616385093009661,-0.00010616385093009661,0.00010616385093009661,0.00010616385093009661,635423.5316790482,5985309746.3226128,5985309746.3226128,5.6177285046032921e-14,8.8409198346163879e-20,8.8409198346163879e-20,5.2915643652586368e-10,,5.2915643652586368e-10
error,nearly_canceling,openmp,mixed_fp32_fp64,22,1000000,4,100127,100460,-0.00012305289982350587,-0.00010616385093009661,-0.00012305289982350587,0.00010616385093009661,0.00012305289982350587,635423.5316790482,5985309746.3226128,5163824116.2169514,1.6889048893409253e-05,2.6579199622622563e-11,0,0.15908474255073712,0.15908474255073712,0
error,nearly_canceling,serial,fp64,,1000000,5,100128,100461,1.8572299420593907e-07,1.8572299420593907e-07,1.8572299420593907e-07,1.8572299420593907e-07,1.8572299420593907e-07,634908.2624048125,3418576494092.0239,3418576494092.0239,0,0,0,0,,0
error,nearly_canceling,serial,mixed_fp32_fp64,,1000000,5,100128,100461,3.5241004354702454e-05,1.8572299420593907e-07,3.5241004354702454e-05,1.8572299420593907e-07,3.5241004354702454e-05,634908.2624048125,3418576494092.0239,18016179562.149517,3.5055281360496515e-05,5.5213144065442234e-11,0,188.75035646703736,188.75035646703736,0
error,nearly_canceling,openmp,fp64,1,1000000,5,100128,100461,1.8572299420593907e-07,1.8572299420593907e-07,1.8572299420593907e-07,1.8572299420593907e-07,1.8572299420593907e-07,634908.2624048125,3418576494092.0239,3418576494092.0239,0,0,0,0,,0
